epi_week,date,country,state,city,newDeaths,deaths,newCases,totalCases,deathsMS,totalCasesMS,deaths_per_100k_inhabitants,totalCases_per_100k_inhabitants,deaths_by_totalCases,recovered,suspects,tests,tests_per_100k_inhabitants,day,totalCasesPred
34,2020-08-22,Brazil,DF,TOTAL,15,2257,1675,147127,2257,147127,74.85238000000001,4879.400439999999,0.015340000000000001,126804.0,12634.0,477716.0,15843.23516,168,147572.0624578767
35,2020-08-23,Brazil,DF,TOTAL,17,2274,1871,148998,2274,148998,75.41618000000001,4941.45131,0.01526,128903.0,12634.0,477716.0,15843.23516,169,149420.00586452277
35,2020-08-24,Brazil,DF,TOTAL,42,2316,1521,150519,2316,150519,76.80909,4991.89458,0.015390000000000001,130351.0,12634.0,477716.0,15843.23516,170,151262.94701065822
35,2020-08-25,Brazil,DF,TOTAL,28,2344,3171,153690,2344,153690,77.7377,5097.05937,0.01525,131584.0,12634.0,477716.0,15843.23516,171,153100.66805076646
35,2020-08-26,Brazil,DF,TOTAL,55,2399,1563,155253,2399,155253,79.56175,5148.89555,0.01545,135303.0,12634.0,477716.0,15843.23516,172,154932.9538283281
35,2020-08-27,Brazil,DF,TOTAL,26,2425,1610,156863,2425,156863,80.42403,5202.29048,0.01546,137765.0,12634.0,477716.0,15843.23516,173,156759.59203014863
35,2020-08-28,Brazil,DF,TOTAL,15,2440,1317,158180,2440,158180,80.9215,5245.96819,0.015430000000000001,141412.0,12634.0,477716.0,15843.23516,174,158580.37326988438
35,2020-08-29,Brazil,DF,TOTAL,10,2450,1346,159526,2250,159526,81.25314,5290.60767,0.015359999999999999,143119.0,12634.0,504810.0,16741.79542,175,160395.09116986746
11,2020-03-12,Brazil,PR,TOTAL,0,0,6,6,0,6,0.0,0.05248,0.0,,,,,0,21.001333981730593
11,2020-03-13,Brazil,PR,TOTAL,0,0,0,6,0,6,0.0,0.05248,0.0,,,,,1,24.334112555507925
11,2020-03-14,Brazil,PR,TOTAL,0,0,0,6,0,6,0.0,0.05248,0.0,,,,,2,27.5416784135958
12,2020-03-15,Brazil,PR,TOTAL,0,0,0,6,0,6,0.0,0.05248,0.0,,,,,3,30.628872568461098
12,2020-03-16,Brazil,PR,TOTAL,0,0,0,6,0,6,0.0,0.05248,0.0,,,,,4,33.75771346473451
12,2020-03-17,Brazil,PR,TOTAL,0,0,6,12,0,6,0.0,0.10495,0.0,,,,,5,38.476879446137474
12,2020-03-18,Brazil,PR,TOTAL,0,0,3,15,0,13,0.0,0.13119,0.0,,,,,6,43.45173765983436
12,2020-03-19,Brazil,PR,TOTAL,0,0,9,24,0,23,0.0,0.2099,0.0,,,,,7,48.69656941045763
12,2020-03-20,Brazil,PR,TOTAL,0,0,13,37,0,32,0.0,0.3236,0.0,,,,,8,54.22586003141646
12,2020-03-21,Brazil,PR,TOTAL,0,0,7,44,0,43,0.0,0.38482,0.0,,,,,9,60.05499285755123
13,2020-03-22,Brazil,PR,TOTAL,0,0,10,54,0,50,0.0,0.47228000000000003,0.0,,,,,10,66.20023920828484
13,2020-03-23,Brazil,PR,TOTAL,0,0,6,60,0,56,0.0,0.52475,0.0,,,,,11,72.67874537777406
13,2020-03-24,Brazil,PR,TOTAL,0,0,10,70,0,65,0.0,0.61221,0.0,,1844.0,,,12,79.50858574915993
13,2020-03-25,Brazil,PR,TOTAL,0,0,27,97,0,81,0.0,0.84835,0.0,7.0,3588.0,,,13,86.70885494329062
13,2020-03-26,Brazil,PR,TOTAL,0,0,9,106,0,102,0.0,0.92706,0.0,7.0,3487.0,,,14,94.29960956937191
13,2020-03-27,Brazil,PR,TOTAL,2,2,19,125,2,119,0.017490000000000002,1.09323,0.016,7.0,1078.0,,,15,102.30202933655181
13,2020-03-28,Brazil,PR,TOTAL,0,2,12,137,2,133,0.017490000000000002,1.1981899999999999,0.0146,7.0,968.0,,,16,110.73842551359459
14,2020-03-29,Brazil,PR,TOTAL,0,2,15,152,2,148,0.017490000000000002,1.3293700000000002,0.01316,7.0,968.0,,,17,119.63234559923829
14,2020-03-30,Brazil,PR,TOTAL,1,3,8,160,3,155,0.02624,1.39934,0.01875,7.0,484.0,,,18,129.00859807030236
14,2020-03-31,Brazil,PR,TOTAL,0,3,25,185,3,179,0.02624,1.61799,0.01622,7.0,521.0,,,19,138.89334755038468
14,2020-04-01,Brazil,PR,TOTAL,0,3,44,229,3,224,0.02624,2.0028099999999998,0.0131,7.0,521.0,,,20,149.31411708827213
14,2020-04-02,Brazil,PR,TOTAL,1,4,29,258,4,252,0.034980000000000004,2.25644,0.0155,7.0,521.0,,,21,160.29997834465104
14,2020-04-03,Brazil,PR,TOTAL,1,5,49,307,4,301,0.04373,2.68498,0.01629,7.0,521.0,,,22,171.8816081554214
14,2020-04-04,Brazil,PR,TOTAL,2,7,94,401,6,395,0.061220000000000004,3.5071,0.01746,7.0,521.0,,,23,184.09132986613966
15,2020-04-05,Brazil,PR,TOTAL,3,10,44,445,9,438,0.08746,3.89192,0.02247,7.0,183.0,,,24,196.96318098233044
15,2020-04-06,Brazil,PR,TOTAL,4,14,21,466,11,458,0.12244000000000001,4.07558,0.030039999999999997,7.0,156.0,,,25,210.53305522766206
15,2020-04-07,Brazil,PR,TOTAL,1,15,45,511,15,503,0.13119,4.46914,0.02935,121.0,286.0,,,26,224.8388121593453
15,2020-04-08,Brazil,PR,TOTAL,2,17,39,550,17,539,0.14868,4.810230000000001,0.030910000000000003,121.0,333.0,,,27,239.92033972399017
15,2020-04-09,Brazil,PR,TOTAL,7,24,71,621,22,609,0.2099,5.43119,0.03865,121.0,346.0,,,28,255.8196993345395
15,2020-04-10,Brazil,PR,TOTAL,2,26,34,655,25,643,0.22739,5.72855,0.039689999999999996,121.0,502.0,,,29,272.5812447304393
15,2020-04-11,Brazil,PR,TOTAL,1,27,33,688,26,676,0.23614000000000002,6.01716,0.03924,121.0,568.0,,,30,290.2517050442048
16,2020-04-12,Brazil,PR,TOTAL,4,31,62,750,30,738,0.27111999999999997,6.559410000000001,0.04133,121.0,472.0,,,31,308.8803777455365
16,2020-04-13,Brazil,PR,TOTAL,2,33,18,768,31,756,0.28861,6.71683,0.04297,130.0,411.0,,,32,328.5192009292717
16,2020-04-14,Brazil,PR,TOTAL,6,39,35,803,36,791,0.34109,7.022939999999999,0.04857,134.0,231.0,,,33,349.2229562145843
16,2020-04-15,Brazil,PR,TOTAL,2,41,13,816,38,803,0.35858,7.136639999999999,0.05025,147.0,377.0,,,34,371.0494027655827
16,2020-04-16,Brazil,PR,TOTAL,2,43,29,845,41,832,0.37606999999999996,7.39027,0.05089,156.0,377.0,,,35,394.05937019853945
16,2020-04-17,Brazil,PR,TOTAL,1,44,42,887,42,874,0.38482,7.7575899999999995,0.04961,296.0,377.0,,,36,418.3169507912915
16,2020-04-18,Brazil,PR,TOTAL,5,49,73,960,46,945,0.42855,8.39604,0.051039999999999995,296.0,377.0,,,37,443.88979480623107
17,2020-04-19,Brazil,PR,TOTAL,3,52,42,1002,48,987,0.45478999999999997,8.76337,0.0519,296.0,343.0,,,38,470.8492341294855
17,2020-04-20,Brazil,PR,TOTAL,1,53,20,1022,51,1007,0.46353,8.93829,0.05186,419.0,343.0,,,39,499.2704892255696
17,2020-04-21,Brazil,PR,TOTAL,2,55,17,1039,51,1024,0.48102,9.086969999999999,0.05294,439.0,447.0,,,40,529.2327784617485
17,2020-04-22,Brazil,PR,TOTAL,5,60,38,1077,57,1063,0.52475,9.419310000000001,0.05571,502.0,549.0,,,41,560.8196169250817
17,2020-04-23,Brazil,PR,TOTAL,2,62,19,1096,60,1082,0.5422399999999999,9.58548,0.05657,564.0,549.0,,,42,594.1190393239569
17,2020-04-24,Brazil,PR,TOTAL,5,67,37,1133,64,1119,0.58597,9.90908,0.05914,620.0,2357.0,,,43,629.2238809739167
17,2020-04-25,Brazil,PR,TOTAL,4,71,22,1155,69,1140,0.6209600000000001,10.10149,0.061470000000000004,661.0,1483.0,,,44,666.2319919253126
18,2020-04-26,Brazil,PR,TOTAL,4,75,16,1171,72,1156,0.65594,10.24142,0.06405,682.0,1483.0,12448.0,108.8687,45,705.2465120943873
18,2020-04-27,Brazil,PR,TOTAL,2,77,30,1201,75,1186,0.67343,10.5038,0.06411,753.0,1483.0,12448.0,108.8687,46,746.3761880484612
18,2020-04-28,Brazil,PR,TOTAL,2,79,85,1286,77,1271,0.69092,11.2472,0.06143,851.0,1483.0,12448.0,108.8687,47,789.7356461158062
18,2020-04-29,Brazil,PR,TOTAL,5,84,78,1364,82,1348,0.73465,11.92938,0.061579999999999996,879.0,426.0,17125.0,149.77317,48,835.4457119453133
18,2020-04-30,Brazil,PR,TOTAL,4,88,59,1423,83,1407,0.76964,12.44539,0.06184,915.0,380.0,17771.0,155.42301,49,883.633769340959
18,2020-05-01,Brazil,PR,TOTAL,4,92,41,1464,89,1447,0.80462,12.80397,0.06284,974.0,380.0,17771.0,155.42301,50,934.4340828664022
18,2020-05-02,Brazil,PR,TOTAL,1,93,46,1510,90,1492,0.8133699999999999,13.20628,0.06159,987.0,519.0,17771.0,155.42301,51,987.9881728730435
19,2020-05-03,Brazil,PR,TOTAL,3,96,23,1533,93,1514,0.8396,13.407429999999998,0.06262000000000001,987.0,534.0,14149.0,123.74543999999999,52,1044.4452528992063
19,2020-05-04,Brazil,PR,TOTAL,1,97,48,1581,94,1562,0.84835,13.827229999999998,0.06135,1030.0,534.0,14149.0,123.74543999999999,53,1103.9625920594904
19,2020-05-05,Brazil,PR,TOTAL,5,102,27,1608,99,1588,0.8920799999999999,14.06337,0.06343,1070.0,315.0,14149.0,123.74543999999999,54,1166.7059580482899
19,2020-05-06,Brazil,PR,TOTAL,2,104,39,1647,101,1627,0.9095700000000001,14.40446,0.06315,1086.0,429.0,14998.0,131.17068999999998,55,1232.850119711504
19,2020-05-07,Brazil,PR,TOTAL,3,107,31,1678,104,1656,0.93581,14.675579999999998,0.06377000000000001,1139.0,376.0,14998.0,131.17068999999998,56,1302.5792780977445
19,2020-05-08,Brazil,PR,TOTAL,2,109,56,1734,106,1711,0.9533,15.16535,0.06286,1210.0,546.0,14998.0,131.17068999999998,57,1376.0875886200363
19,2020-05-09,Brazil,PR,TOTAL,1,110,75,1809,107,1785,0.96205,15.82129,0.06081,1210.0,736.0,14998.0,131.17068999999998,58,1453.5797528174203
20,2020-05-10,Brazil,PR,TOTAL,2,112,50,1859,109,1835,0.97954,16.258589999999998,0.06025,1210.0,521.0,16683.0,145.90749,59,1535.2715062350505
20,2020-05-11,Brazil,PR,TOTAL,2,114,14,1873,111,1849,0.99703,16.38103,0.060860000000000004,1266.0,521.0,16683.0,145.90749,60,1621.3902166468831
20,2020-05-12,Brazil,PR,TOTAL,2,116,57,1930,113,1906,1.01452,16.87955,0.0601,1318.0,582.0,16683.0,145.90749,61,1712.1755473535973
20,2020-05-13,Brazil,PR,TOTAL,4,120,93,2023,117,1996,1.04951,17.69291,0.059320000000000005,1424.0,686.0,16683.0,145.90749,62,1807.8801807209338
20,2020-05-14,Brazil,PR,TOTAL,2,122,68,2091,119,2063,1.067,18.28763,0.05835,1449.0,797.0,18944.0,165.68192,63,1908.7704184382892
20,2020-05-15,Brazil,PR,TOTAL,2,124,76,2167,120,2139,1.08449,18.95232,0.05722000000000001,1477.0,1047.0,18944.0,165.68192,64,2015.1269558091356
20,2020-05-16,Brazil,PR,TOTAL,2,126,105,2272,123,2242,1.10198,19.870639999999998,0.05546,1477.0,1047.0,18944.0,165.68192,65,2127.2456419592577
21,2020-05-17,Brazil,PR,TOTAL,1,127,44,2316,124,2286,1.11073,20.25545,0.05484,1477.0,884.0,18944.0,165.68192,66,2245.438295344958
21,2020-05-18,Brazil,PR,TOTAL,3,130,74,2390,127,2360,1.13696,20.90265,0.05439,1492.0,875.0,21336.0,186.60207,67,2370.033580602221
21,2020-05-19,Brazil,PR,TOTAL,3,133,129,2519,129,2481,1.1632,22.03087,0.0528,1526.0,638.0,21336.0,186.60207,68,2501.377906882173
21,2020-05-20,Brazil,PR,TOTAL,7,140,137,2656,137,2616,1.22442,23.22905,0.05271,1526.0,638.0,21336.0,186.60207,69,2639.8363697080117
21,2020-05-21,Brazil,PR,TOTAL,4,144,199,2855,141,2810,1.2594100000000001,24.969479999999997,0.05044,1680.0,834.0,21336.0,186.60207,70,2785.7937563879855
21,2020-05-22,Brazil,PR,TOTAL,5,149,130,2985,146,2939,1.30314,26.10645,0.04992,1680.0,834.0,24782.0,216.74036,71,2939.6555998228755
21,2020-05-23,Brazil,PR,TOTAL,4,153,162,3147,150,3099,1.33812,27.52328,0.04862,1705.0,980.0,24782.0,216.74036,72,3101.849286756605
22,2020-05-24,Brazil,PR,TOTAL,3,156,113,3260,153,3212,1.36436,28.51156,0.04785,1705.0,788.0,24782.0,216.74036,73,3272.8252762088705
22,2020-05-25,Brazil,PR,TOTAL,4,160,124,3384,156,3331,1.39934,29.59605,0.04728,1748.0,903.0,26677.0,233.3138,74,3453.0582858200614
22,2020-05-26,Brazil,PR,TOTAL,4,164,183,3567,159,3512,1.43432,31.19655,0.04598,1795.0,833.0,26677.0,233.3138,75,3643.0485865096744
22,2020-05-27,Brazil,PR,TOTAL,3,167,201,3768,162,3712,1.46056,32.95447,0.04432,1830.0,1170.0,26677.0,233.3138,76,3843.3233794832604
22,2020-05-28,Brazil,PR,TOTAL,7,174,273,4041,169,3984,1.52178,35.3421,0.04306,1806.0,1170.0,26677.0,233.3138,77,4054.438277080572
22,2020-05-29,Brazil,PR,TOTAL,4,178,259,4300,173,4236,1.55677,37.607279999999996,0.0414,1863.0,2063.0,31994.0,279.81564,78,4276.978757076866
22,2020-05-30,Brazil,PR,TOTAL,8,186,238,4538,181,4473,1.62673,39.6888,0.04099,1863.0,1939.0,31994.0,279.81564,79,4511.561759816404
23,2020-05-31,Brazil,PR,TOTAL,1,187,214,4752,182,4687,1.6354799999999998,41.56042,0.03935,1863.0,1418.0,31994.0,279.81564,80,4758.8373912265715
23,2020-06-01,Brazil,PR,TOTAL,8,195,148,4900,190,4835,1.70545,42.85481,0.0398,1971.0,1418.0,31994.0,279.81564,81,5019.490724804874
23,2020-06-02,Brazil,PR,TOTAL,9,204,335,5235,199,5163,1.7841599999999997,45.78467,0.03897,2097.0,1406.0,35784.0,312.96252000000004,82,5294.243578697458
23,2020-06-03,Brazil,PR,TOTAL,6,210,332,5567,205,5494,1.83663,48.688309999999994,0.03772,2256.0,1834.0,35784.0,312.96252000000004,83,5583.8564822438975
23,2020-06-04,Brazil,PR,TOTAL,10,220,328,5895,215,5820,1.92409,51.55695,0.03732,2267.0,1971.0,35784.0,312.96252000000004,84,5889.130784978932
23,2020-06-05,Brazil,PR,TOTAL,13,233,539,6434,227,6348,2.03779,56.27098,0.03621,2402.0,1519.0,35784.0,312.96252000000004,85,6210.91081255631
23,2020-06-06,Brazil,PR,TOTAL,6,239,259,6693,232,6605,2.09026,58.53617,0.035710000000000006,2402.0,1757.0,42456.0,371.31502,86,6550.086077889371
24,2020-06-07,Brazil,PR,TOTAL,5,244,294,6987,237,6897,2.1339900000000003,61.10745,0.03492,2402.0,1995.0,42456.0,371.31502,87,6907.593682599768
24,2020-06-08,Brazil,PR,TOTAL,6,250,134,7121,243,7031,2.18647,62.2794,0.03511,2558.0,2109.0,42456.0,371.31502,88,7284.420889496472
24,2020-06-09,Brazil,PR,TOTAL,10,260,289,7410,253,7314,2.27393,64.80696,0.035089999999999996,2744.0,2804.0,45928.0,401.68071000000003,89,7681.6077406474415
24,2020-06-10,Brazil,PR,TOTAL,22,282,524,7934,275,7831,2.46634,69.3898,0.035539999999999995,2887.0,3095.0,45928.0,401.68071000000003,90,8100.249814657532
24,2020-06-11,Brazil,PR,TOTAL,6,288,635,8569,280,8457,2.5188099999999998,74.94343,0.03361,2887.0,3095.0,45928.0,401.68071000000003,91,8541.501148750198
24,2020-06-12,Brazil,PR,TOTAL,14,302,249,8818,294,8705,2.64126,77.12116,0.03425,3044.0,3269.0,45928.0,401.68071000000003,92,9006.57729574743
24,2020-06-13,Brazil,PR,TOTAL,18,320,535,9353,312,9233,2.79868,81.8002,0.034210000000000004,3044.0,3724.0,53716.0,469.79362000000003,93,9496.758530953983
25,2020-06-14,Brazil,PR,TOTAL,14,334,353,9706,326,9583,2.92112,84.8875,0.03441,3044.0,3862.0,53716.0,469.79362000000003,94,10013.393266893849
25,2020-06-15,Brazil,PR,TOTAL,8,342,133,9839,334,9716,2.9910900000000002,86.0507,0.03476,3113.0,4339.0,53716.0,469.79362000000003,95,10557.901613325032
25,2020-06-16,Brazil,PR,TOTAL,30,372,851,10690,364,10557,3.25347,93.49344,0.0348,3215.0,3462.0,53716.0,469.79362000000003,96,11131.779056929206
25,2020-06-17,Brazil,PR,TOTAL,22,394,535,11225,386,11085,3.4458800000000003,98.17249,0.0351,3294.0,4293.0,60232.0,526.78176,97,11736.60039742325
25,2020-06-18,Brazil,PR,TOTAL,21,415,834,12059,406,11919,3.62954,105.46655,0.03441,3551.0,5183.0,60232.0,526.78176,98,12374.023860695466
25,2020-06-19,Brazil,PR,TOTAL,13,428,873,12932,419,12785,3.74324,113.1017,0.0331,4019.0,6014.0,60232.0,526.78176,99,13045.795373084897
25,2020-06-20,Brazil,PR,TOTAL,9,437,889,13821,428,13662,3.82195,120.87678999999999,0.03162,4019.0,7581.0,60232.0,526.78176,100,13753.753088929638
26,2020-06-21,Brazil,PR,TOTAL,14,451,680,14501,451,14501,3.9443900000000003,126.82399,0.0311,4019.0,7795.0,73422.0,642.1399,101,14499.832145244265
26,2020-06-22,Brazil,PR,TOTAL,18,469,623,15124,469,15124,4.10182,132.27267,0.031010000000000003,4325.0,8088.0,73422.0,642.1399,102,15286.069577055354
26,2020-06-23,Brazil,PR,TOTAL,29,498,729,15853,498,15853,4.35545,138.64841,0.03141,4414.0,8329.0,73422.0,642.1399,103,16114.609525430727
26,2020-06-24,Brazil,PR,TOTAL,23,521,1110,16963,521,16963,4.5566,148.35634,0.03071,4598.0,9941.0,73422.0,642.1399,104,16987.708712285283
26,2020-06-25,Brazil,PR,TOTAL,18,539,859,17822,539,17821,4.71403,155.86905,0.030239999999999996,4780.0,12343.0,73422.0,642.1399,105,17907.742089588213
26,2020-06-26,Brazil,PR,TOTAL,25,564,850,18672,564,18672,4.93268,163.30305,0.03021,4958.0,13521.0,92772.0,811.37265,106,18877.208807139526
26,2020-06-27,Brazil,PR,TOTAL,11,575,1147,19819,575,19819,5.02888,173.33456999999999,0.02901,4958.0,15299.0,92772.0,811.37265,107,19898.738469347947
27,2020-06-28,Brazil,PR,TOTAL,24,599,923,20742,599,20742,5.23878,181.40701,0.02888,4958.0,15299.0,92772.0,811.37265,108,20975.097622770212
27,2020-06-29,Brazil,PR,TOTAL,14,613,584,21326,613,21326,5.361219999999999,186.51461,0.028739999999999998,5110.0,16083.0,92772.0,811.37265,109,22109.196566008697
27,2020-06-30,Brazil,PR,TOTAL,36,649,1551,22877,649,22877,5.676080000000001,200.07947,0.02837,5230.0,14504.0,92772.0,811.37265,110,23304.096480439184
27,2020-07-01,Brazil,PR,TOTAL,14,663,1348,24225,663,24225,5.79852,211.86891,0.02737,5816.0,14093.0,130402.0,1140.4800599999999,111,24563.016834546626
27,2020-07-02,Brazil,PR,TOTAL,43,706,2079,26304,706,26304,6.17459,230.05159,0.02684,6613.0,14677.0,130402.0,1140.4800599999999,112,25889.343126312284
27,2020-07-03,Brazil,PR,TOTAL,22,728,1863,28167,728,28166,6.367,246.34516000000002,0.02585,6997.0,12338.0,130402.0,1140.4800599999999,113,27286.634958437044
27,2020-07-04,Brazil,PR,TOTAL,35,763,2404,30571,763,30570,6.67311,267.37026000000003,0.02496,6997.0,9815.0,130402.0,1140.4800599999999,114,28758.634449676712
28,2020-07-05,Brazil,PR,TOTAL,32,795,889,31460,795,31459,6.95297,275.14534,0.025269999999999997,6997.0,8281.0,126816.0,1109.11734,115,30309.274983249787
28,2020-07-06,Brazil,PR,TOTAL,25,820,1310,32770,820,32769,7.17162,286.60244,0.02502,6997.0,7669.0,126816.0,1109.11734,116,31942.69030355668
28,2020-07-07,Brazil,PR,TOTAL,31,851,1539,34309,851,34308,7.44274,300.06235,0.0248,8817.0,4983.0,126816.0,1109.11734,117,33663.22399352225
28,2020-07-08,Brazil,PR,TOTAL,44,895,1406,35715,895,35715,7.827560000000001,312.35905,0.02506,9852.0,5412.0,126816.0,1109.11734,118,35475.43929055255
28,2020-07-09,Brazil,PR,TOTAL,36,931,1709,37424,931,37424,8.14241,327.30576,0.024880000000000003,9852.0,7176.0,126816.0,1109.11734,119,37384.129298379936
28,2020-07-10,Brazil,PR,TOTAL,47,978,2088,39512,978,39512,8.553469999999999,345.56716,0.02475,13374.0,7202.0,126816.0,1109.11734,120,39394.327533776486
28,2020-07-11,Brazil,PR,TOTAL,38,1016,1285,40797,1016,40797,8.885810000000001,356.80561,0.0249,13374.0,8519.0,158251.0,1384.04404,121,41197.14418865788
29,2020-07-12,Brazil,PR,TOTAL,29,1045,1740,42537,1045,42537,9.139439999999999,372.02344,0.024569999999999998,13374.0,7354.0,158251.0,1384.04404,122,42890.176602343054
29,2020-07-13,Brazil,PR,TOTAL,44,1089,1045,43582,1089,43582,9.52426,381.16288,0.024990000000000002,14545.0,6216.0,158251.0,1384.04404,123,44587.930037649065
29,2020-07-14,Brazil,PR,TOTAL,57,1146,1781,45363,1146,45363,10.022780000000001,396.73929,0.025259999999999998,15383.0,5752.0,158251.0,1384.04404,124,46290.364084377055
29,2020-07-15,Brazil,PR,TOTAL,54,1200,1761,47124,1200,47124,10.49505,412.14078,0.02546,16565.0,7299.0,176281.0,1541.73223,125,47997.439840235966
29,2020-07-16,Brazil,PR,TOTAL,46,1246,2281,49405,1246,49405,10.89736,432.09013,0.02522,16565.0,7299.0,176281.0,1541.73223,126,49709.117175721
29,2020-07-17,Brazil,PR,TOTAL,46,1292,1916,51321,1292,51321,11.29968,448.84724000000006,0.025169999999999998,18419.0,8430.0,176281.0,1541.73223,127,51425.355436951104
29,2020-07-18,Brazil,PR,TOTAL,16,1308,2232,53553,1308,53553,11.43961,468.36804000000006,0.024419999999999997,18419.0,7632.0,176281.0,1541.73223,128,53146.113447211224
30,2020-07-19,Brazil,PR,TOTAL,19,1327,1076,54629,1327,54629,11.605780000000001,477.7786,0.02429,18419.0,7632.0,176281.0,1541.73223,129,54871.34950116391
30,2020-07-20,Brazil,PR,TOTAL,30,1357,1280,55909,1357,55909,11.868160000000001,488.97333,0.02427,19268.0,9092.0,206357.0,1804.77327,130,56601.02137777272
30,2020-07-21,Brazil,PR,TOTAL,58,1415,1629,57538,1415,57538,12.37542,503.22035999999997,0.02459,20564.0,9092.0,206357.0,1804.77327,131,58335.086342807175
30,2020-07-22,Brazil,PR,TOTAL,71,1486,2389,59927,1486,59927,12.99638,524.11427,0.0248,22894.0,8322.0,206357.0,1804.77327,132,60073.50103631707
30,2020-07-23,Brazil,PR,TOTAL,59,1545,2077,62004,1545,62004,13.512379999999999,542.27946,0.024919999999999998,24651.0,9267.0,206357.0,1804.77327,133,61816.221749682234
30,2020-07-24,Brazil,PR,TOTAL,53,1598,2255,64259,1598,64259,13.97591,562.00141,0.02487,29696.0,9231.0,236485.0,2068.2691,134,63563.20422133646
30,2020-07-25,Brazil,PR,TOTAL,55,1653,1334,65593,1653,65593,14.45694,573.66842,0.0252,29696.0,9375.0,236485.0,2068.2691,135,65314.40367709263
31,2020-07-26,Brazil,PR,TOTAL,18,1671,1627,67220,1671,67220,14.614360000000001,587.89796,0.02486,29696.0,9718.0,236485.0,2068.2691,136,67069.77484526552
31,2020-07-27,Brazil,PR,TOTAL,32,1703,781,68001,1703,68001,14.894229999999999,594.7284900000001,0.02504,29696.0,9718.0,236485.0,2068.2691,137,68829.27194941671
31,2020-07-28,Brazil,PR,TOTAL,40,1743,1392,69393,1743,69392,15.24407,606.90275,0.02512,31841.0,11845.0,259441.0,2269.0394899999997,138,70592.84873608062
31,2020-07-29,Brazil,PR,TOTAL,71,1814,1527,70920,1814,70920,15.865020000000001,620.25771,0.025580000000000002,36660.0,13642.0,259441.0,2269.0394899999997,139,72360.45844868668
31,2020-07-30,Brazil,PR,TOTAL,47,1861,2568,73488,1861,73488,16.27608,642.71713,0.02532,38448.0,12502.0,259441.0,2269.0394899999997,140,74132.05387225222
31,2020-07-31,Brazil,PR,TOTAL,59,1920,2624,76112,1920,76112,16.792089999999998,665.66631,0.025230000000000002,38448.0,12502.0,259441.0,2269.0394899999997,141,75907.58730699035
31,2020-08-01,Brazil,PR,TOTAL,55,1975,1818,77930,1975,77930,17.27311,681.56632,0.02534,40326.0,11773.0,259441.0,2269.0394899999997,142,77687.01055687056
32,2020-08-02,Brazil,PR,TOTAL,30,2005,1675,79605,2005,79605,17.53549,696.21567,0.02519,40326.0,11086.0,295444.0,2583.9173600000004,143,79470.27494754408
32,2020-08-03,Brazil,PR,TOTAL,45,2050,1260,80865,2050,80865,17.92905,707.23547,0.02535,42896.0,11325.0,295444.0,2583.9173600000004,144,81257.33133078217
32,2020-08-04,Brazil,PR,TOTAL,78,2128,1853,82718,2128,82718,18.61123,723.44159,0.025730000000000003,42896.0,9647.0,295444.0,2583.9173600000004,145,83048.13008906886
32,2020-08-05,Brazil,PR,TOTAL,36,2164,2599,85317,2164,85317,18.92608,746.1721299999999,0.02536,46957.0,5599.0,295444.0,2583.9173600000004,146,84842.62118359504
32,2020-08-06,Brazil,PR,TOTAL,60,2224,1952,87269,2224,87269,19.45083,763.2440799999999,0.025480000000000003,49358.0,8283.0,320944.0,2806.93727,147,86640.75413768344
32,2020-08-07,Brazil,PR,TOTAL,121,2345,2697,89966,2270,88899,20.50909,786.83172,0.02607,50255.0,10118.0,320944.0,2806.93727,148,88442.47800744999
32,2020-08-08,Brazil,PR,TOTAL,-26,2319,1161,91127,2270,88899,20.28169,796.98568,0.02545,50255.0,10118.0,320944.0,2806.93727,149,90247.74140984048
33,2020-08-09,Brazil,PR,TOTAL,26,2345,1739,92866,2345,89966,20.50909,812.19476,0.02525,50255.0,10118.0,330381.0,2889.47212,150,92056.49252818685
33,2020-08-10,Brazil,PR,TOTAL,53,2398,1507,94373,2398,94124,20.972620000000003,825.3748,0.02541,50255.0,10118.0,330381.0,2889.47212,151,93868.67911776346
33,2020-08-11,Brazil,PR,TOTAL,47,2445,1570,95943,2445,95943,21.383670000000002,839.1058300000001,0.025480000000000003,56077.0,6439.0,330381.0,2889.47212,152,95684.24849678314
33,2020-08-12,Brazil,PR,TOTAL,71,2516,1842,97785,2516,97785,22.00463,855.21574,0.025730000000000003,58064.0,6878.0,361876.0,3164.92357,153,97503.14755370672
